engine,input_id,source_kind,modality,operation,completed,total_seconds,pair_id,status,native_values_unchanged,record_present,numeric_digest_equal,baseline_seconds,audited_seconds,baseline_value_count,observed_value_count,baseline_nonfinite_count,observed_nonfinite_count,checkpoint_count,relationship_acceptance,reason,raw_configuration_sha256,baseline_values_sha256,observed_values_sha256,resolved_configuration_sha256
mirp,hippocampus_155,public_anatomical,mr,linear_1p3,True,6.622443800002657,mirp|hippocampus_155|linear_1p3,indeterminate,True,True,True,2.4030086000020674,3.0382150999976147,185,185,0,0,1,False,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,30c80db316e9fa2b9a971e0f5aa01b47e3593c62f9608d21cbea9b33d2545ef6,30c80db316e9fa2b9a971e0f5aa01b47e3593c62f9608d21cbea9b33d2545ef6,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_238,public_anatomical,mr,identity,True,13.457184399998368,mirp|hippocampus_238|identity,satisfied,True,True,True,5.674441400002252,6.605613899999298,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,50092a1e438fa0f14d8133e2a4de634d5276b93bd154f4cd16a559381e77f39c,50092a1e438fa0f14d8133e2a4de634d5276b93bd154f4cd16a559381e77f39c,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_238,public_anatomical,mr,cubic_1p3,True,16.397605699999986,mirp|hippocampus_238|cubic_1p3,satisfied,True,True,True,6.966183100001217,8.148887100000138,185,185,0,0,1,True,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,0d94e32bbe8ef05c1200b1f014bdf1f094d675d6dc910d93cba114b3e13a1fde,0d94e32bbe8ef05c1200b1f014bdf1f094d675d6dc910d93cba114b3e13a1fde,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_238,public_anatomical,mr,linear_1p3,True,11.492657800001325,mirp|hippocampus_238|linear_1p3,satisfied,True,True,True,4.814801599997736,5.3766408000010415,185,185,0,0,1,True,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,2e17599c76cb8a8cc54327a1a9f298eb2c24ef8dd7712e17d66953b695b02ab9,2e17599c76cb8a8cc54327a1a9f298eb2c24ef8dd7712e17d66953b695b02ab9,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_288,public_anatomical,mr,identity,True,14.716737900002045,mirp|hippocampus_288|identity,satisfied,True,True,True,6.248482800001511,7.236656400000356,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,24442ecced612d13f3785505281cb04d714ea9f9637aa42aaa098aaa79e5ba25,24442ecced612d13f3785505281cb04d714ea9f9637aa42aaa098aaa79e5ba25,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_288,public_anatomical,mr,cubic_1p3,True,6.9928321999977925,mirp|hippocampus_288|cubic_1p3,satisfied,True,True,True,1.8030785000009928,4.027576999997109,185,185,0,0,1,True,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,9877f822a135742e3f08add17d4bca48d850bfa28ea66ccbe1d5abc74a769925,9877f822a135742e3f08add17d4bca48d850bfa28ea66ccbe1d5abc74a769925,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_288,public_anatomical,mr,linear_1p3,True,6.7824895000012475,mirp|hippocampus_288|linear_1p3,indeterminate,True,True,True,2.4591770000006363,2.974597199998243,185,185,0,0,1,False,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,56d844f4287a028348e2cf597be0e1c6db335bda804365750e0ba96ebcfd7fa8,56d844f4287a028348e2cf597be0e1c6db335bda804365750e0ba96ebcfd7fa8,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_393,public_anatomical,mr,identity,True,11.822609200000443,mirp|hippocampus_393|identity,satisfied,True,True,True,4.884641799999372,5.59524390000297,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,9d883684e2c5d1c0985165483dda3d7204d8d6671370053880865075812a8dd8,9d883684e2c5d1c0985165483dda3d7204d8d6671370053880865075812a8dd8,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_393,public_anatomical,mr,cubic_1p3,True,8.001056500001141,mirp|hippocampus_393|cubic_1p3,satisfied,True,True,True,2.7179840999997396,4.042590199998813,185,185,0,0,1,True,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,24bb5e1c9a9cee497816283d5ed9b6312bf28abe03201bcfc91220cbdb0446dc,24bb5e1c9a9cee497816283d5ed9b6312bf28abe03201bcfc91220cbdb0446dc,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_393,public_anatomical,mr,linear_1p3,True,4.873425699999643,mirp|hippocampus_393|linear_1p3,indeterminate,True,True,True,1.7799837999991723,2.0606370999994397,185,185,0,0,1,False,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,f36ebf205358fb99531f3bc2271663f0d26bd69f5e5a843fcfc8e0a21cc5a1a2,f36ebf205358fb99531f3bc2271663f0d26bd69f5e5a843fcfc8e0a21cc5a1a2,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
