pair_id,engine,input_id,source_kind,modality,operation,checkpoint_index,checkpoint,status,coverage_status,feature_reuse_decision,reason,checkpoint_record_sha256,max_corner_error_mm,max_intensity_error,nominal_mismatched_intensity_voxels,nominal_mismatched_roi_voxels,ambiguous_intensity_voxels,ambiguous_roi_voxels,violating_intensity_voxels,violating_roi_voxels,candidate_roi_voxels,position_check,intensity_check,roi_check,source_roi_outside_candidate_fov,source_roi_definitely_outside_candidate_fov,source_roi_centres_near_fov_boundary
pyradiomics|hippocampus_238|identity,pyradiomics,hippocampus_238,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,0c63c86f35aaaa87ba545877fb921e2ac38df063b607c1ed8013b091fcf1fff0,0.0,0.0,0,0,0,0,0,0,2302,True,True,True,0,0,0
pyradiomics|hippocampus_238|identity,pyradiomics,hippocampus_238,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,56e54845fcb8f34a49720caa71728b0173eefb2cf4dfec593b9494567cee254c,0.0,0.0,0,0,0,0,0,0,2302,True,True,True,0,0,0
pyradiomics|hippocampus_238|identity,pyradiomics,hippocampus_238,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,612b66802d615ef7b21fc5477b5018671b9b4611ac8c3d6f439489a11f25dae1,0.0,0.0,0,0,0,0,0,0,2302,True,True,True,0,0,0
pyradiomics|hippocampus_238|cubic_1p3,pyradiomics,hippocampus_238,public_anatomical,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,49b4192eefd3737c6360863b900cd12d1e62d04cb72c837ac643ede725842608,0.0,2.9802322387695312e-08,0,0,0,0,0,0,1034,True,True,True,0,0,0
pyradiomics|hippocampus_238|cubic_1p3,pyradiomics,hippocampus_238,public_anatomical,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,2bf0d9e78c837e1c2513a7b37c50c2745bf84f60d332b2cfc485de2dcf65c64b,0.0,2.9802322387695312e-08,0,0,0,0,0,0,1034,True,True,True,0,0,0
pyradiomics|hippocampus_238|cubic_1p3,pyradiomics,hippocampus_238,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,violated,blocked,,2fc6de55685ea9459b7de309033ad7feb13ded1215f3f7e9a7b85586884f4826,8.881784197001252e-16,0.0,0,0,0,0,0,0,1034,True,True,True,1,1,4
pyradiomics|hippocampus_238|linear_1p3,pyradiomics,hippocampus_238,public_anatomical,mr,linear_1p3,0,loaded_input,indeterminate,satisfied,blocked,intensity:indeterminate,18b0f977c07455521f1eb30ced932f4dab2722169cc6b3d07ccf6a47c2c4ffb3,0.0,6.103515625e-05,0,0,1,0,0,0,1034,True,,True,0,0,0
pyradiomics|hippocampus_238|linear_1p3,pyradiomics,hippocampus_238,public_anatomical,mr,linear_1p3,1,shape_dispatch,indeterminate,satisfied,blocked,intensity:indeterminate,4c19e13ce28023123834e568cbbf1ad3f985b8aeaccd5983da69d765315dad04,0.0,6.103515625e-05,0,0,1,0,0,0,1034,True,,True,0,0,0
pyradiomics|hippocampus_238|linear_1p3,pyradiomics,hippocampus_238,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,violated,blocked,,3cf6204e0e0d3dbfaf12101316c007e377e86646c73b5a7bdd7b54e94d7e4d40,8.881784197001252e-16,0.0,0,0,0,0,0,0,1034,True,True,True,1,1,4
pyradiomics|hippocampus_288|identity,pyradiomics,hippocampus_288,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,d1282a61405ad9dae90b0729a329a4a94bb017e1521a5c4d287972075aae0e74,0.0,0.0,0,0,0,0,0,0,1850,True,True,True,0,0,0
pyradiomics|hippocampus_288|identity,pyradiomics,hippocampus_288,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,4ef113a70216d020234f9d2629139c694f8729d041f7ce9cc1bbdd5f14f397c7,0.0,0.0,0,0,0,0,0,0,1850,True,True,True,0,0,0
pyradiomics|hippocampus_288|identity,pyradiomics,hippocampus_288,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,e085b933c226da6a0a6ea5ec01624d9d36155281520c80ac04e70824cf97159a,0.0,0.0,0,0,0,0,0,0,1850,True,True,True,0,0,0
pyradiomics|hippocampus_288|cubic_1p3,pyradiomics,hippocampus_288,public_anatomical,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,50fec3197727144a8c3fe717037d0b24cc3a0fa96e04f183a8ab4ba81a2d27f7,0.0,0.0,0,0,0,0,0,0,868,True,True,True,0,0,0
pyradiomics|hippocampus_288|cubic_1p3,pyradiomics,hippocampus_288,public_anatomical,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,2f6e416825c053c4e8b5ed3735aa944c769591e6cfc1446232542a55ed4b6103,0.0,0.0,0,0,0,0,0,0,868,True,True,True,0,0,0
pyradiomics|hippocampus_288|cubic_1p3,pyradiomics,hippocampus_288,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,dd154ffa770f96ca3a279b039bacb44b8cd4b1c49e618e2df07cede28d3ab851,8.881784197001252e-16,0.0,0,0,0,0,0,0,868,True,True,True,0,0,4
pyradiomics|hippocampus_288|linear_1p3,pyradiomics,hippocampus_288,public_anatomical,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,eaa9702fb0ec03796ccfda1bb2d5dd9bb962a320d7eb7132f76780bc5291fb3a,0.0,6.103515625e-05,0,0,0,0,0,0,868,True,True,True,0,0,0
pyradiomics|hippocampus_288|linear_1p3,pyradiomics,hippocampus_288,public_anatomical,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,6339dacddc2a076d804ee1242ebd6d470d1c27e62023842a0f795e68aca8c4d4,0.0,6.103515625e-05,0,0,0,0,0,0,868,True,True,True,0,0,0
pyradiomics|hippocampus_288|linear_1p3,pyradiomics,hippocampus_288,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,bc90ac74779d93c0c5b9b2e1bcac8c1596dfd81262d8ea1753f584320856d909,8.881784197001252e-16,0.0,0,0,0,0,0,0,868,True,True,True,0,0,4
pyradiomics|hippocampus_393|identity,pyradiomics,hippocampus_393,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,40b1638c755a8f869ae03c14d907694f85ba854a3abdcb042a0b0f03599885f2,0.0,0.0,0,0,0,0,0,0,1864,True,True,True,0,0,0
pyradiomics|hippocampus_393|identity,pyradiomics,hippocampus_393,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,e118c749a5c11b8c50887252c2bd1f3b9bc8e3ca3e9a396a4c89509f53c97d56,0.0,0.0,0,0,0,0,0,0,1864,True,True,True,0,0,0
pyradiomics|hippocampus_393|identity,pyradiomics,hippocampus_393,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,6e08fad215a41bbcc549905e3ec5acc037c4b3750e2f4bc5fbf09b69b9c22b0e,0.0,0.0,0,0,0,0,0,0,1864,True,True,True,0,0,0
pyradiomics|hippocampus_393|cubic_1p3,pyradiomics,hippocampus_393,public_anatomical,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,f5a2a6bb2d01a4dc8978e0124080859f0d48d292070f6490a20ae8620166c5d9,0.0,6.103515625e-05,0,0,0,0,0,0,860,True,True,True,0,0,0
pyradiomics|hippocampus_393|cubic_1p3,pyradiomics,hippocampus_393,public_anatomical,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,d6d1d7f84148b235578ac8b39a7aedac23a8ea2c97e77f0b2d39d9f6832fb492,0.0,6.103515625e-05,0,0,0,0,0,0,860,True,True,True,0,0,0
pyradiomics|hippocampus_393|cubic_1p3,pyradiomics,hippocampus_393,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,dc69100c447b14ca1eb1506544c98a897af4feef724a71b4e5d5bf9859d77bd5,0.0,0.0,0,0,0,0,0,0,860,True,True,True,0,0,9
pyradiomics|hippocampus_393|linear_1p3,pyradiomics,hippocampus_393,public_anatomical,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,94bb486624c01fe794f2c5f029120505bcf4617d5342858e25a14b993bc6fbde,0.0,3.0517578125e-05,0,0,0,0,0,0,860,True,True,True,0,0,0
pyradiomics|hippocampus_393|linear_1p3,pyradiomics,hippocampus_393,public_anatomical,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,ede0190c254e83a042a22bc0e189b415f7d46865dc23648545a968cf30dcc00e,0.0,3.0517578125e-05,0,0,0,0,0,0,860,True,True,True,0,0,0
pyradiomics|hippocampus_393|linear_1p3,pyradiomics,hippocampus_393,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,f5925b99c5d01eb50916e89f88b2c7288b3fdb4cd55ae1afd45b089c562898ae,0.0,0.0,0,0,0,0,0,0,860,True,True,True,0,0,9
pyradiomics|hippocampus_172|identity,pyradiomics,hippocampus_172,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,0a9c0038452bd2428e22226694dd97b176487ec79a663bcd1f5c00d3f4dcdd7f,0.0,0.0,0,0,0,0,0,0,1981,True,True,True,0,0,0
pyradiomics|hippocampus_172|identity,pyradiomics,hippocampus_172,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,74d7c0eb90356c4b4c2fb6a03bbce3e85f985cba156c7979118136cfb4822b9d,0.0,0.0,0,0,0,0,0,0,1981,True,True,True,0,0,0
pyradiomics|hippocampus_172|identity,pyradiomics,hippocampus_172,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,6681a3c4233bea65cc24ae0acd1509e38f3e877544aba3197b5c9bdd493ae59f,0.0,0.0,0,0,0,0,0,0,1981,True,True,True,0,0,0
pyradiomics|hippocampus_172|cubic_1p3,pyradiomics,hippocampus_172,public_anatomical,mr,cubic_1p3,0,loaded_input,unavailable,satisfied,blocked,Weighted integer output is outside the floating-point envelope; numerical_profile:indeterminate,b2f62956581588e4dcbb9f4cdb552e24f77959b40926dce02a6f1962a4d1be98,0.0,0.0,0,0,0,0,0,0,931,True,True,True,0,0,0
pyradiomics|hippocampus_172|cubic_1p3,pyradiomics,hippocampus_172,public_anatomical,mr,cubic_1p3,1,shape_dispatch,unavailable,satisfied,blocked,Weighted integer output is outside the floating-point envelope; numerical_profile:indeterminate,4b5b4dde753695a6a70c2cf6077b0a81cf79c1ed8fdae6500b7ce954bedc4a23,0.0,0.0,0,0,0,0,0,0,931,True,True,True,0,0,0
pyradiomics|hippocampus_172|cubic_1p3,pyradiomics,hippocampus_172,public_anatomical,mr,cubic_1p3,2,feature_input:original,unavailable,violated,blocked,Weighted integer output is outside the floating-point envelope; numerical_profile:indeterminate,c0ea36b4f90361967abb5a00f95ffff4bb19a2bbc0b32e0df8cc63132ea2f3fe,8.881784197001252e-16,0.0,0,0,0,0,0,0,931,True,True,True,26,26,35
pyradiomics|hippocampus_172|linear_1p3,pyradiomics,hippocampus_172,public_anatomical,mr,linear_1p3,0,loaded_input,unavailable,satisfied,blocked,Weighted integer output is outside the floating-point envelope; intensity:indeterminate; numerical_profile:indeterminate,5a141242ff36afaed920ee2a0f3b4a6186ca19ad50bf65db8352385bbafc119d,0.0,1.0,1,0,10,0,0,0,931,True,,True,0,0,0
pyradiomics|hippocampus_172|linear_1p3,pyradiomics,hippocampus_172,public_anatomical,mr,linear_1p3,1,shape_dispatch,unavailable,satisfied,blocked,Weighted integer output is outside the floating-point envelope; intensity:indeterminate; numerical_profile:indeterminate,563e6b5f1a516401c40fef4ef6899e020b235479b779f572b15717ba07175dd9,0.0,1.0,1,0,10,0,0,0,931,True,,True,0,0,0
pyradiomics|hippocampus_172|linear_1p3,pyradiomics,hippocampus_172,public_anatomical,mr,linear_1p3,2,feature_input:original,unavailable,violated,blocked,Weighted integer output is outside the floating-point envelope; intensity:indeterminate; numerical_profile:indeterminate,55abc0fb1aaa4f9634e51cd10b25a7e64c6413ef616169a6556715119dd02e78,8.881784197001252e-16,1.0,2,0,3,0,0,0,931,True,,True,26,26,35
pyradiomics|hippocampus_244|identity,pyradiomics,hippocampus_244,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,6b3e22279f27b26c4518a83d1ecad0b6df609d869347d45253a212b81469dbe8,0.0,0.0,0,0,0,0,0,0,1697,True,True,True,0,0,0
pyradiomics|hippocampus_244|identity,pyradiomics,hippocampus_244,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,5e7687cfc7b0ac675561eb49245c1ccedc961390b05a1e5c9ffbe134143c01ea,0.0,0.0,0,0,0,0,0,0,1697,True,True,True,0,0,0
pyradiomics|hippocampus_244|identity,pyradiomics,hippocampus_244,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,dfdf12f3cf876f3719e2cf4ab9ccb882668230968aa679ae4339d17c623237c7,0.0,0.0,0,0,0,0,0,0,1697,True,True,True,0,0,0
pyradiomics|hippocampus_244|cubic_1p3,pyradiomics,hippocampus_244,public_anatomical,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,7491b43e3a4cf2685f31c08d48062a4d3dd3ac4d78364692d540544563a272c7,0.0,1.9073486328125e-06,0,0,0,0,0,0,803,True,True,True,0,0,0
pyradiomics|hippocampus_244|cubic_1p3,pyradiomics,hippocampus_244,public_anatomical,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,b499707a4168f58bf3ff8c7969ba1e6fed76ba2c7c3fbb3c3dd060792fddf3cd,0.0,1.9073486328125e-06,0,0,0,0,0,0,803,True,True,True,0,0,0
pyradiomics|hippocampus_244|cubic_1p3,pyradiomics,hippocampus_244,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,violated,blocked,,90014de4bb5cc63e0a87a7db7e254a41083f9979a3c38490c029c4216ae98146,8.881784197001252e-16,0.0,0,0,0,0,0,0,803,True,True,True,16,16,0
pyradiomics|hippocampus_244|linear_1p3,pyradiomics,hippocampus_244,public_anatomical,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,c96833103e16c8336690c09d55cbde7f158c6cc8d1ac43b2f660f0dab3eb6eea,0.0,6.103515625e-05,0,0,0,0,0,0,803,True,True,True,0,0,0
pyradiomics|hippocampus_244|linear_1p3,pyradiomics,hippocampus_244,public_anatomical,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,afd95b02c3152ec8afd5a183d82946383ed30b129cb6a799f91d425ded762687,0.0,6.103515625e-05,0,0,0,0,0,0,803,True,True,True,0,0,0
pyradiomics|hippocampus_244|linear_1p3,pyradiomics,hippocampus_244,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,violated,blocked,,5187cbb4333e3cb63c32f29fdd0f1a7f70f1d8bd320ebd8a7a45b463949bc543,8.881784197001252e-16,0.0,0,0,0,0,0,0,803,True,True,True,16,16,0
pyradiomics|hippocampus_224|identity,pyradiomics,hippocampus_224,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,1667e20aeaa2f6a215bfdc639ce1e9efc4bb67b3157a9fab6df08d2004090f3e,0.0,0.0,0,0,0,0,0,0,2033,True,True,True,0,0,0
pyradiomics|hippocampus_224|identity,pyradiomics,hippocampus_224,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,587b19957acf67c5ca3f81b6f33e467bee1a466476acf254c87fb032fc304533,0.0,0.0,0,0,0,0,0,0,2033,True,True,True,0,0,0
pyradiomics|hippocampus_224|identity,pyradiomics,hippocampus_224,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,65b3f69f7f526479f0ec28e7328a74be7eab43566c4415c8d939a80e89c00856,0.0,0.0,0,0,0,0,0,0,2033,True,True,True,0,0,0
pyradiomics|hippocampus_224|cubic_1p3,pyradiomics,hippocampus_224,public_anatomical,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,915c30877b0c8f73fa0302584ed56f08cae73b785d9edcfaa1539ef2fb6130ad,0.0,6.103515625e-05,0,0,0,0,0,0,946,True,True,True,0,0,0
pyradiomics|hippocampus_224|cubic_1p3,pyradiomics,hippocampus_224,public_anatomical,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,637ed27dc86e4ecfa4397376573a70b56b60be023fd9a4d9d0ee7955c597f113,0.0,6.103515625e-05,0,0,0,0,0,0,946,True,True,True,0,0,0
pyradiomics|hippocampus_224|cubic_1p3,pyradiomics,hippocampus_224,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,0fd3b0fba8b44a5e6a7b4b134866e7285669098b99f2670ab208098562e513d7,1.2560739669470201e-15,0.0,0,0,0,0,0,0,946,True,True,True,0,0,4
pyradiomics|hippocampus_224|linear_1p3,pyradiomics,hippocampus_224,public_anatomical,mr,linear_1p3,0,loaded_input,indeterminate,satisfied,blocked,intensity:indeterminate,8555ac2a53d2a662b114df5e2986faf60304bd99754e709732048bd5163ccc51,0.0,6.103515625e-05,0,0,1,0,0,0,946,True,,True,0,0,0
pyradiomics|hippocampus_224|linear_1p3,pyradiomics,hippocampus_224,public_anatomical,mr,linear_1p3,1,shape_dispatch,indeterminate,satisfied,blocked,intensity:indeterminate,b1e5cff12551f01e1e738656a69de07b2a20261122601175b1267cc9e4af20b8,0.0,6.103515625e-05,0,0,1,0,0,0,946,True,,True,0,0,0
pyradiomics|hippocampus_224|linear_1p3,pyradiomics,hippocampus_224,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,862ccdc5f424a21c25653ebd41f4a78932af91aedfe37e35057bb20ed194881f,1.2560739669470201e-15,0.0,0,0,0,0,0,0,946,True,True,True,0,0,4
pyradiomics|hippocampus_193|identity,pyradiomics,hippocampus_193,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,6a5645c41d6cd2eec2686c24436a5a64f9e4215f6df3867de4c10d7a8adbc465,0.0,0.0,0,0,0,0,0,0,1351,True,True,True,0,0,0
pyradiomics|hippocampus_193|identity,pyradiomics,hippocampus_193,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,6f4efd3401a00f0bf69c565edbb32c772724d293c714a44b9017cc563ed7b594,0.0,0.0,0,0,0,0,0,0,1351,True,True,True,0,0,0
pyradiomics|hippocampus_193|identity,pyradiomics,hippocampus_193,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,280518bacf6495f4687f262a49c3588c0b7feb6d7eeecf4766ea18e8899847b3,0.0,0.0,0,0,0,0,0,0,1351,True,True,True,0,0,0
pyradiomics|hippocampus_193|cubic_1p3,pyradiomics,hippocampus_193,public_anatomical,mr,cubic_1p3,0,loaded_input,indeterminate,satisfied,blocked,intensity:indeterminate,49156600397ff7274e7190bc97b2efd872ce2a308f102ab9fd1179bdf9bc9d93,0.0,0.015625,3,0,20,0,0,0,619,True,,True,0,0,0
pyradiomics|hippocampus_193|cubic_1p3,pyradiomics,hippocampus_193,public_anatomical,mr,cubic_1p3,1,shape_dispatch,indeterminate,satisfied,blocked,intensity:indeterminate,beff86ca1b1c02187378d02ebf96d53e800252047f93aa118d8410830ad60ae9,0.0,0.015625,3,0,20,0,0,0,619,True,,True,0,0,0
pyradiomics|hippocampus_193|cubic_1p3,pyradiomics,hippocampus_193,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,a95aa35f1ae004cbd99632a42e982f8f3843494b230f9caec0480527f3077ca4,1.2560739669470201e-15,0.0,0,0,0,0,0,0,619,True,True,True,0,0,0
pyradiomics|hippocampus_193|linear_1p3,pyradiomics,hippocampus_193,public_anatomical,mr,linear_1p3,0,loaded_input,indeterminate,satisfied,blocked,intensity:indeterminate,1650c961aa6d0902b1edf29c498a92dfc107fd444bade046caf8c2c65d4a8247,0.0,0.0,0,0,2,0,0,0,619,True,,True,0,0,0
pyradiomics|hippocampus_193|linear_1p3,pyradiomics,hippocampus_193,public_anatomical,mr,linear_1p3,1,shape_dispatch,indeterminate,satisfied,blocked,intensity:indeterminate,6f138d0525732794af4cd81c1296dd83276fa69b4f329f995cba28447b9513f2,0.0,0.0,0,0,2,0,0,0,619,True,,True,0,0,0
pyradiomics|hippocampus_193|linear_1p3,pyradiomics,hippocampus_193,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,d18e76fe7cd2506232c2a7700a49ddaf80b1d634e91180993df277a649a3250e,1.2560739669470201e-15,0.0,0,0,0,0,0,0,619,True,True,True,0,0,0
pyradiomics|hippocampus_169|identity,pyradiomics,hippocampus_169,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,326147ed566b4aa2fbb08dc9c7064c28510995be25365e02d086eb30c5ab9b6f,0.0,0.0,0,0,0,0,0,0,1363,True,True,True,0,0,0
pyradiomics|hippocampus_169|identity,pyradiomics,hippocampus_169,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,71c9566ae483d8fcfd2874e71daea0807327d1b36ab3325864355a06170f3628,0.0,0.0,0,0,0,0,0,0,1363,True,True,True,0,0,0
pyradiomics|hippocampus_169|identity,pyradiomics,hippocampus_169,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,c9d8a17e244fc6f4322c6edf5f22988720379bc71460ccfec8ce90196a410464,0.0,0.0,0,0,0,0,0,0,1363,True,True,True,0,0,0
pyradiomics|hippocampus_169|cubic_1p3,pyradiomics,hippocampus_169,public_anatomical,mr,cubic_1p3,0,loaded_input,indeterminate,satisfied,blocked,intensity:indeterminate,8e2a131502bc22ec612cc04e8f0d0a37850d927a17fef83d25c7ff65c877ef94,0.0,0.0078125,4,0,29,0,0,0,653,True,,True,0,0,0
pyradiomics|hippocampus_169|cubic_1p3,pyradiomics,hippocampus_169,public_anatomical,mr,cubic_1p3,1,shape_dispatch,indeterminate,satisfied,blocked,intensity:indeterminate,22dbf4a91689fff7cee9879e10f454e97a368e82101d79891f43e3cc17bf5ab2,0.0,0.0078125,4,0,29,0,0,0,653,True,,True,0,0,0
pyradiomics|hippocampus_169|cubic_1p3,pyradiomics,hippocampus_169,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,a8dbfcc9c4a6d19c59aafe775d3fa7b427f139176ab584e551fa866a57d07505,0.0,0.0,0,0,0,0,0,0,653,True,True,True,0,0,31
pyradiomics|hippocampus_169|linear_1p3,pyradiomics,hippocampus_169,public_anatomical,mr,linear_1p3,0,loaded_input,indeterminate,satisfied,blocked,intensity:indeterminate,213d3a260f78c696021572f117c4d98414a2bfdb3e593943ab21932af1321caf,0.0,0.03125,4,0,15,0,0,0,653,True,,True,0,0,0
pyradiomics|hippocampus_169|linear_1p3,pyradiomics,hippocampus_169,public_anatomical,mr,linear_1p3,1,shape_dispatch,indeterminate,satisfied,blocked,intensity:indeterminate,fadf9f375caebe646557fea6f0c6778fc814a05647726ff465139a7723f577eb,0.0,0.03125,4,0,15,0,0,0,653,True,,True,0,0,0
pyradiomics|hippocampus_169|linear_1p3,pyradiomics,hippocampus_169,public_anatomical,mr,linear_1p3,2,feature_input:original,indeterminate,indeterminate,blocked,intensity:indeterminate,84724e4d6e70b6c5afc1a52b79246dc7be802324b3fbb09dc03409a46b9684c5,0.0,0.0,0,0,1,0,0,0,653,True,,True,0,0,31
pyradiomics|hippocampus_248|identity,pyradiomics,hippocampus_248,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,d15f1e3d0eb8c22cd252895ffd0afd7d0b7621e720fa9d14ff99dd9a92e0d3e6,0.0,0.0,0,0,0,0,0,0,1887,True,True,True,0,0,0
pyradiomics|hippocampus_248|identity,pyradiomics,hippocampus_248,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,50dd76d5f4b75475d42467307afb64529367bb71a7074715aa89bb689f0d29c7,0.0,0.0,0,0,0,0,0,0,1887,True,True,True,0,0,0
pyradiomics|hippocampus_248|identity,pyradiomics,hippocampus_248,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,9f8727fe33f59fd171662079b55084c693a517806f7f7f7b19809873414a356a,0.0,0.0,0,0,0,0,0,0,1887,True,True,True,0,0,0
pyradiomics|hippocampus_248|cubic_1p3,pyradiomics,hippocampus_248,public_anatomical,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,b82c50212440401ebe44eb7e39d3ddf5a2845cb8143fcd4320a76f5fea673ab0,0.0,0.0,0,0,0,0,0,0,838,True,True,True,0,0,0
pyradiomics|hippocampus_248|cubic_1p3,pyradiomics,hippocampus_248,public_anatomical,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,644925e242b7c6f48d89d5cdd8551943de1670f58028150d3d634b368b72345e,0.0,0.0,0,0,0,0,0,0,838,True,True,True,0,0,0
pyradiomics|hippocampus_248|cubic_1p3,pyradiomics,hippocampus_248,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,f581baee918c9fffdda9c70b13b285b3bb537b4acc41d5e8981fc46b23c31462,8.881784197001252e-16,0.0,0,0,0,0,0,0,838,True,True,True,0,0,0
pyradiomics|hippocampus_248|linear_1p3,pyradiomics,hippocampus_248,public_anatomical,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,83fcf975bd9c8c4be47c6c4895a7930b262e2fdb20f5106260d9d1081a90c89e,0.0,6.103515625e-05,0,0,0,0,0,0,838,True,True,True,0,0,0
pyradiomics|hippocampus_248|linear_1p3,pyradiomics,hippocampus_248,public_anatomical,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,68dc21f4a79f798d7989cb33b6a628e66fac940ea76e7e10d9bc259964f7d99e,0.0,6.103515625e-05,0,0,0,0,0,0,838,True,True,True,0,0,0
pyradiomics|hippocampus_248|linear_1p3,pyradiomics,hippocampus_248,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,754be2e4fb36d8ca088992c27bd23b590a2984e4af10209a02d4f73c3129724a,8.881784197001252e-16,3.0517578125e-05,0,0,0,0,0,0,838,True,True,True,0,0,0
pyradiomics|spleen_22|identity,pyradiomics,spleen_22,public_anatomical,ct,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,38cce22687045160756d351fc862d4e3ff424a40f5713041781df5e136ade3f5,0.0,0.0,0,0,0,0,0,0,194955,True,True,True,0,0,0
pyradiomics|spleen_22|identity,pyradiomics,spleen_22,public_anatomical,ct,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,a22d88cc9a1eded57f99209f12c7e97130bb4b92edb94e3092fa0997504aa1b6,0.0,0.0,0,0,0,0,0,0,194955,True,True,True,0,0,0
pyradiomics|spleen_22|identity,pyradiomics,spleen_22,public_anatomical,ct,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,b6dda923339ee25c46aece09c9d38099b59621b9e2faf0937772182b877d0034,0.0,0.0,0,0,0,0,0,0,194955,True,True,True,0,0,0
pyradiomics|spleen_28|identity,pyradiomics,spleen_28,public_anatomical,ct,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,26bfdb1f4c40afe9b354423b0002cf81786a8085668a454eb796448ad15c679d,0.0,0.0,0,0,0,0,0,0,36641,True,True,True,0,0,0
