engine,input_id,source_kind,modality,operation,completed,total_seconds,pair_id,status,native_values_unchanged,record_present,numeric_digest_equal,baseline_seconds,audited_seconds,baseline_value_count,observed_value_count,baseline_nonfinite_count,observed_nonfinite_count,checkpoint_count,relationship_acceptance,reason,raw_configuration_sha256,baseline_values_sha256,observed_values_sha256,resolved_configuration_sha256
pyradiomics,hippocampus_332,public_anatomical,mr,linear_1p3,True,0.1694947999985743,pyradiomics|hippocampus_332|linear_1p3,satisfied,True,True,True,0.07409949999964738,0.0881387999997969,107,107,0,0,3,,,35fd81afe2b503dab2f985f9c879c9c35025607b625db0f12ec3e087ac85bb44,d6ee1fb1d25bd6493726bc7f5b6e0e1dd9340c49e89040828e73241794a1b550,d6ee1fb1d25bd6493726bc7f5b6e0e1dd9340c49e89040828e73241794a1b550,19aacbd98d28b0e8438c5dd21f4e670add732b81c7559e8d32b3c0b7001816fb
pyradiomics,hippocampus_155,public_anatomical,mr,identity,True,8.856651099998999,pyradiomics|hippocampus_155|identity,satisfied,True,True,True,4.789038900000378,4.059443100000863,107,107,0,0,3,,,3b2c256694ed07bd744e24f6a45dfda60d09a9419d274e3cffda3f6455715d82,50e9924b9b437a570717d8ac2837a7d2dfd419750b8affe6d9cbb4f451d78717,50e9924b9b437a570717d8ac2837a7d2dfd419750b8affe6d9cbb4f451d78717,4256e4856dfbf86a114984c6ebbc8b3340bd304c457f8b2a47b005e4e17dcda2
pyradiomics,hippocampus_155,public_anatomical,mr,cubic_1p3,True,261.60171420000006,pyradiomics|hippocampus_155|cubic_1p3,violated,True,True,True,130.52323519999845,131.06938769999942,107,107,0,0,3,,,4add17e774a873f6f05da6216e0fc0960af2e5298e249707ab6718c9176cbb14,b9f3bf74b516abe1066ba539686c221d18cbb7209a61a136491637b3c7a84bf2,b9f3bf74b516abe1066ba539686c221d18cbb7209a61a136491637b3c7a84bf2,4c0ecb272ca9ce37985f2aa01503896b93e7fee8246e99c0db89ab38a9d74c36
pyradiomics,hippocampus_155,public_anatomical,mr,linear_1p3,True,251.34490059999916,pyradiomics|hippocampus_155|linear_1p3,violated,True,True,True,119.28916070000014,132.04490179999993,107,107,0,0,3,,,35fd81afe2b503dab2f985f9c879c9c35025607b625db0f12ec3e087ac85bb44,ca2e3cbe6f8dc9d9279fc476c64f336df18126c6d0d487c72c83ffd7f838319e,ca2e3cbe6f8dc9d9279fc476c64f336df18126c6d0d487c72c83ffd7f838319e,19aacbd98d28b0e8438c5dd21f4e670add732b81c7559e8d32b3c0b7001816fb
pyradiomics,hippocampus_238,public_anatomical,mr,identity,True,0.30026120000002265,pyradiomics|hippocampus_238|identity,satisfied,True,True,True,0.09039160000065749,0.19125480000002426,107,107,0,0,3,,,3b2c256694ed07bd744e24f6a45dfda60d09a9419d274e3cffda3f6455715d82,cfdba8ac7b0171817291ef7c56d8d28d5687ffb0342a0071809fa0509c0f9905,cfdba8ac7b0171817291ef7c56d8d28d5687ffb0342a0071809fa0509c0f9905,4256e4856dfbf86a114984c6ebbc8b3340bd304c457f8b2a47b005e4e17dcda2
pyradiomics,hippocampus_238,public_anatomical,mr,cubic_1p3,True,0.5713023000007524,pyradiomics|hippocampus_238|cubic_1p3,satisfied,True,True,True,0.12220659999911732,0.433581299999787,107,107,0,0,3,,,4add17e774a873f6f05da6216e0fc0960af2e5298e249707ab6718c9176cbb14,6a86440c655a7dd932b47c6663a4682edc06b28428ff05502ddbfaaa455bbcd7,6a86440c655a7dd932b47c6663a4682edc06b28428ff05502ddbfaaa455bbcd7,4c0ecb272ca9ce37985f2aa01503896b93e7fee8246e99c0db89ab38a9d74c36
pyradiomics,hippocampus_238,public_anatomical,mr,linear_1p3,True,0.2619353999998566,pyradiomics|hippocampus_238|linear_1p3,satisfied,True,True,True,0.10935199999948964,0.13884130000042205,107,107,0,0,3,,,35fd81afe2b503dab2f985f9c879c9c35025607b625db0f12ec3e087ac85bb44,7b2ad876b75eeb11f456e272e93bf8f212a8efda1048855934268249cb041b33,7b2ad876b75eeb11f456e272e93bf8f212a8efda1048855934268249cb041b33,19aacbd98d28b0e8438c5dd21f4e670add732b81c7559e8d32b3c0b7001816fb
pyradiomics,hippocampus_288,public_anatomical,mr,identity,True,0.2866723000006459,pyradiomics|hippocampus_288|identity,satisfied,True,True,True,0.08161230000041542,0.1904303000010259,107,107,0,0,3,,,3b2c256694ed07bd744e24f6a45dfda60d09a9419d274e3cffda3f6455715d82,d03be9038f98a4d3dabf6c3c565beac584b4f573e7e951e13031c04919276ca6,d03be9038f98a4d3dabf6c3c565beac584b4f573e7e951e13031c04919276ca6,4256e4856dfbf86a114984c6ebbc8b3340bd304c457f8b2a47b005e4e17dcda2
pyradiomics,hippocampus_288,public_anatomical,mr,cubic_1p3,True,0.5632758000010654,pyradiomics|hippocampus_288|cubic_1p3,satisfied,True,True,True,0.12238040000011097,0.421521300000677,107,107,0,0,3,,,4add17e774a873f6f05da6216e0fc0960af2e5298e249707ab6718c9176cbb14,138549cc8a5b60cba2f3e25429a7a37e930c1dcfa73af1438c2d4bacca934669,138549cc8a5b60cba2f3e25429a7a37e930c1dcfa73af1438c2d4bacca934669,4c0ecb272ca9ce37985f2aa01503896b93e7fee8246e99c0db89ab38a9d74c36
pyradiomics,hippocampus_288,public_anatomical,mr,linear_1p3,True,0.25859809999928984,pyradiomics|hippocampus_288|linear_1p3,satisfied,True,True,True,0.11231119999865768,0.13204190000033122,107,107,0,0,3,,,35fd81afe2b503dab2f985f9c879c9c35025607b625db0f12ec3e087ac85bb44,30db7eb249ca049edc7e34277e0c0034e24bc683fbbdf5ac9550ba1f5b801306,30db7eb249ca049edc7e34277e0c0034e24bc683fbbdf5ac9550ba1f5b801306,19aacbd98d28b0e8438c5dd21f4e670add732b81c7559e8d32b3c0b7001816fb
